DatGeracaoConjuntoDados,Codcvnarr,AnmArrecadacao,DatVencimentoTitulo,DatIncidenciaMultaMora,DatPagamentoTitulo,QtdDiasEmAtraso,SigNomAgente,NumCPFCNPJ,NomEmpreendimento,NumProcessoSIC,NumAutoInfracao,DscSituacaoArrecadacao,DscSituacaoCredito,VlrPcpPrvArr,VlrTotPvrArr,VlrTotPagArr,VlrTotDifPvrPagArr,VlrSelic
2024-09-10,2940946,200310,2003-10-19,2006-09-09,2019-02-11,5594.0,CEB Companhia Energética de Brasília,70698000111,-,485000037672003,17/2003-SFF,Quitação manual,Quitada,172355.7,525130.91,509665.85,15465.06,2.479285889105036
2024-09-10,2940946,200310,2003-10-19,2004-08-01,2020-10-29,6220.0,CEB Companhia Energética de Brasília,70698000111,-,485000037542003,025/2003-SFE,Quitação manual,Quitada,681650.21,2080450.01,2020361.94,60088.07,2.479285889105036
2024-09-10,2940946,200306,2017-11-01,2017-11-13,,,CEB Companhia Energética de Brasília,70698000111,-,485000024302003,007/2003-SFE,Cancelada,Cancelada,347.53,347.53,,347.53,0.5157
2024-09-10,2940946,200310,2019-02-12,2019-02-24,,,CEB Companhia Energética de Brasília,70698000111,-,485000037672003,17/2003-SFF,Pendente de quitação,Cancelada,15465.06,22098.02,,22098.02,0.4376
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 3 VIII ENERGIA S.A.,15190472000121,-,485000002112017,0071/2021-SFG,Quitada pela conciliação automática,Quitada,32883.31,34872.75,34872.75,0.0,0.327
2024-09-10,2940946,201710,2017-10-20,2022-11-19,,,USINA HIDRELÉTRICA ITAOCARA S.A.,23859108000130,-,485000023182001,0074/2017-SFG,Cancelada,Cancelada,0.0,0.0,,0.0,0.5214
2024-09-10,2940946,201705,2017-05-17,2017-09-14,,,CENTRAL FOTOVOLTAICA SOL DO FUTURO I S.A.,24514760000185,-,485000004702017,0040/2017-SFG,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,0.5583
2024-09-10,2940946,201705,2017-05-17,2017-09-14,,,CENTRAL FOTOVOLTAICA SOL DO FUTURO II S.A,24525688000191,-,485000004692017,0034/2017-SFG,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,0.5583
2024-09-10,2940946,202212,2020-08-29,2022-09-15,2022-09-22,754.0,COREMAS III GERAÇÃO DE ENERGIA SPE S.A,24342513000149,-,485000003142017,0030/2022-SFG,Quitação manual,Quitada,3756909.95,4075495.91,2817682.46,1257813.45,0.3691
2024-09-10,2940946,201705,2017-05-17,2017-09-14,,,CENTRAL FOTOVOLTAICA SOL DO FUTURO III S.A.,24554723000109,-,485000004682017,0035/2017-SFG,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,0.5583
2024-09-10,2940946,201704,2017-05-03,2017-12-15,,,ADX ENERGIAS RENOVAVEIS LTDA,21507482000140,-,45578/2017-3,0002/2017-ARSE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,65000.0,113724.0,,113724.0,0.5583
2024-09-10,2940946,201705,2017-05-19,2017-08-24,2017-09-08,112.0,OH SOBRADO GERADORA DE ENERGIA SOLAR S.A,24648754000110,-,485000004772017,0032/2017-SFG,Quitada pela conciliação automática,Quitada,65000.0,70648.5,70648.5,0.0,0.5583
2024-09-10,2940946,201705,2017-05-27,2017-07-31,2017-07-27,61.0,CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR IV SPE LTDA,24168509000106,-,485000005152017,0025/2017-SFG,Quitada pela conciliação automática,Quitada,65000.0,66176.5,66176.5,0.0,0.5583
2024-09-10,2940946,201705,2017-05-18,2017-07-31,2017-07-27,70.0,CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR I SPE LTDA,24302618000174,-,485000005182017,0021/2017-SFG,Quitada pela conciliação automática,Quitada,65000.0,66176.5,66176.5,0.0,0.5583
2024-09-10,2940946,201705,2017-05-18,2017-07-31,2017-07-27,70.0,CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR II SPE LTDA.,24227619000100,-,485000005172017,0022/2017-SFG,Quitada pela conciliação automática,Quitada,65000.0,66176.5,66176.5,0.0,0.5583
2024-09-10,2940946,201705,2017-05-27,2017-07-31,2017-07-27,61.0,CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR III SPE LTDA,24358177000122,-,485000005162017,0023/2017-SFG,Quitada pela conciliação automática,Quitada,65000.0,66176.5,66176.5,0.0,0.5583
2024-09-10,2940946,201704,2017-05-04,2017-09-14,,,ADX CONSULTORIA E ENGENHARIA LTDA,11379152000163,-,45337/2017-9,0001/2017-ARSE,Pendente de quitação,CADIN e Inscrito em Dívida Ativa,65000.0,113724.0,,113724.0,0.5583
2024-09-10,2940946,201704,2017-04-22,2021-12-13,2022-01-31,1745.0,NOVA GUAPORÉ ENERGÉTICA S/A,22976970000160,-,104257/2017,0002/2017-AGER,Quitada pela conciliação automática,Quitada,65000.0,90369.5,90369.5,0.0,0.5676
2024-09-10,2940946,201704,2017-05-06,2017-05-07,2017-05-31,25.0,RAÍZEN BIOGÁS LTDA,25201024000130,-,ARSESP.ELE-3002-2017,0002/2017-ARSE,Quitada pela conciliação automática,Quitada,65000.0,70362.5,70362.5,0.0,0.5583
2024-09-10,2940946,201805,2018-05-26,2018-05-27,2020-12-31,950.0,RECANTO ENERGÉTICA SPE S.A.,25094744000143,-,485000003442017,0004/2018-SFG,Quitação manual,Quitada,25000.0,33242.5,33242.5,0.0,0.4841
2024-09-10,2940946,202103,2021-04-19,2021-04-10,2021-04-19,0.0,ONTE OURILÂNDIA DO NORTE TRANSMISSORA DE ENERGIA S.A.,25298162000189,-,485000059532020,0002/2021-SFF,Quitada pela conciliação automática,Quitada,5033.1,5033.1,5033.1,0.0,0.3559
2024-09-10,2940946,202305,2023-06-21,2023-06-12,,,VERA CRUZ GERAÇÃO DE ENERGIA LTDA,24955565000190,-,485000062142022,0013/2023-SFG,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,6439.9,8565.71,,8565.71,0.1388
2024-09-10,2940946,202307,2023-08-02,2023-07-24,2023-07-21,-12.0,Sociedade Urbano CERBRANORTE - Geração de Energia Elétrica SPE Ltda.,25383792000151,-,485000093032022,0020/2023-SFG,Quitada pela conciliação automática,Quitada,42503.66,31877.74,31877.74,0.0,0.1167
2024-09-10,2940946,201811,2018-12-22,2019-04-27,2019-08-29,250.0,Central Geradora Hidrelétrica Castanhão S.A.,12905499000165,-,PCEE/CEE/0002/2018,0001/2018-ARCE,Quitada pela conciliação automática,Quitada,69670.34,86809.25,86809.25,0.0,0.4479
2024-09-10,2940946,202204,2022-04-26,2022-04-17,2022-04-25,-1.0,CELSE CELSE - CENTRAIS ELÉTRICAS DE SERGIPE S.A.,23758522000152,-,485000004302017,0005/2022-SFG,Quitada pela conciliação automática,Quitada,698527.93,523895.95,523895.95,0.0,0.2868
2024-09-10,2940946,202106,2021-07-05,2022-09-18,2022-09-15,437.0,IMETAME TERMELÉTRICA LTDA,23857764000101,-,485000004512017,0001/2021-SFG,Quitação manual,Quitada,3193171.65,2753152.6,2394878.74,358273.86,0.3465
2024-09-10,2940946,202401,2024-02-20,2024-04-14,2024-04-18,58.0,BRLIG BRLIG IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO ESPECÍFICO LTDA,27960581000160,-,485000052342023,0001/2024-SFF,Quitada pela conciliação automática,Quitada,34569.23,35201.85,35201.85,0.0,0.0612
2024-09-10,2940946,202404,2024-05-11,2024-05-02,2024-04-30,-11.0,CASTANHAL CASTANHAL TRANSMISSORA DE ENERGIA LTDA,28285505000169,-,485000003792024,0012/2024-SFT,Quitada pela conciliação automática,Quitada,118026.72,88520.04,88520.04,0.0,0.0357
2024-09-10,2940946,202110,2021-10-25,2021-10-16,2021-10-22,-3.0,HORIZON MA I HORIZON TRANSMISSÃO MA I S.A.,27821761000160,-,485000022772021,0016/2021-SFE,Quitada pela conciliação automática,Quitada,451307.74,338480.81,338480.81,0.0,0.3329
2024-09-10,2940946,202212,2023-01-03,2022-12-25,2023-01-02,-1.0,VP FLEXGEN (BRAZIL) SPE LTDA.,28231767000140,-,485000060252017,0071/2022-SFG,Quitada pela conciliação automática,Quitada,1033069.91,774802.43,774802.43,0.0,0.1908
2024-09-10,2940946,202407,2024-07-29,2024-07-20,2024-07-25,-4.0,LINHA VERDE I SPE TRANSMISSORA DE ENERGIA LINHA VERDE I S/A,29568539000123,-,485000017452024,2028/2024-SFT,Quitação manual,Quitada,13243764.65,9932823.49,9932823.49,0.0,0.0187
2024-09-10,2940946,202308,2023-09-10,2023-09-01,2023-09-06,-4.0,Z3 ARTEON Z3 ENERGIA S.A.,28594202000128,-,485000082112022,0022/2023-SFE,Quitada pela conciliação automática,Quitada,34849.38,26137.04,26137.04,0.0,0.107
2024-09-10,2940946,202401,2024-02-20,2024-04-14,2024-04-18,58.0,BRE BRE IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO ESPECÍFICO S.A,29774616000100,-,485000052372023,0002/2024-SFF,Quitada pela conciliação automática,Quitada,25082.12,25541.12,25541.12,0.0,0.0612
2024-09-10,2940946,202201,2022-02-07,2022-01-29,2022-02-04,-3.0,NETE NOVO ESTADO TRANSMISSORA DE ENERGIA S.A.,29411968000192,-,485000035552021,0004/2022-SFE,Quitada pela conciliação automática,Quitada,3172824.83,2379618.62,2379618.62,0.0,0.3044
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 6 II ENERGIA S.A.,29296975000190,-,485000018122018,0075/2021-SFG,Quitada pela conciliação automática,Quitada,25922.79,27491.12,27491.12,0.0,0.327
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 6 I ENERGIA S.A.,29296141000185,-,485000018142018,0073/2021-SFG,Quitada pela conciliação automática,Quitada,36779.34,39004.49,39004.49,0.0,0.327
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 5 II ENERGIA S.A.,29303897000104,-,485000018132018,0074/2021-SFG,Quitada pela conciliação automática,Quitada,34563.72,36654.83,36654.83,0.0,0.327
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 5 I ENERGIA S.A.,29296171000191,-,485000018152018,0072/2021-SFG,Quitada pela conciliação automática,Quitada,34342.16,36419.86,36419.86,0.0,0.327
2024-09-10,1590275,200903,2009-04-12,2009-04-13,2010-06-18,432.0,CADAM Caulim da Amazônia  S/A,4788980000190,-,485000020462010,005/2009-ARCO,Quitada pela conciliação automática,Quitada,23727.67,26249.62,26249.62,0.0,1.3898
2024-09-10,2940946,202312,2024-01-15,2024-01-06,2024-01-05,-10.0,Eólica Quatro Ventos S.A.,21811910000124,-,485000001962015,5127/2023-SFT,Quitação manual,Quitada,138368.04,103776.03,103776.03,0.0,0.0692
2024-09-10,2940946,202306,2023-07-05,2023-09-28,2023-10-05,92.0,Azulão AZULAO GERACAO DE ENERGIA S.A.,30185130000107,-,485000050552019,0014/2023-SFG,Quitada pela conciliação automática,Quitada,6653034.56,6859943.93,6859943.93,0.0,0.1281
2024-09-10,2940946,202310,2023-12-18,2023-12-09,2023-12-06,-12.0,CASTRO - DIS COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,30460297000139,-,485000026902023,0006/2023-SFF,Quitada pela conciliação automática,Quitada,5482.74,4112.06,4112.06,0.0,0.0789
2024-09-10,2940946,202301,2023-08-27,2023-08-18,2023-08-24,-3.0,Central Geradora Hidroelétrica Chalé S.A.,28004019000125,-,485000048282018,0009/2020-SFG,Quitação manual,Quitada,63138.08,47353.56,47353.56,0.0,0.1167
2024-09-10,2940946,202401,2024-02-20,2024-04-14,2024-04-18,58.0,BRE 2 BRE 2 IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO ESPECÍFICO LTDA.,31188415000164,-,485000052262023,0003/2024-SFF,Quitada pela conciliação automática,Quitada,25082.12,25541.12,25541.12,0.0,0.0612
2024-09-10,2940946,202401,2024-02-20,2024-02-11,2024-04-18,58.0,BRE 3 BRE 3 IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO ESPECÍFICO S.A,31260687000128,-,485000052352023,0004/2024-SFF,Quitada pela conciliação automática,Quitada,25082.12,25541.12,25541.12,0.0,0.0612
2024-09-10,2940946,202206,2022-06-16,2022-09-02,2022-09-15,91.0,LACERDÓPOLIS ENERGÉTICA S.A,20395383000151,-,485000010632019,0012/2022-SFG,Quitada pela conciliação automática,Quitada,40000.0,41808.0,41808.0,0.0,0.2663
2024-09-10,1590275,200804,2008-05-17,2008-05-18,2008-05-14,-3.0,IRANI PAPEL E EMBALAGEM S.A.,92791243000103,-,485000028452008,029/2008-SFG,Quitação manual,Quitada,17611.73,17611.73,17611.73,0.0,1.4974002674420661
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 7 I ENERGIA S.A.,30866542000102,-,485000020592019,0076/2021-SFG,Quitada pela conciliação automática,Quitada,31018.72,32895.35,32895.35,0.0,0.327
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 8 I ENERGIA S.A.,30866547000135,-,485000020572019,0078/2021-SFG,Quitada pela conciliação automática,Quitada,39438.09,41824.09,41824.09,0.0,0.327
2024-09-10,2940946,202111,2021-11-27,2022-06-09,2022-06-15,200.0,DELTA 7 II ENERGIA S.A.,30905225000158,-,485000020582019,0077/2021-SFG,Quitada pela conciliação automática,Quitada,40324.34,42763.96,42763.96,0.0,0.327
2024-09-10,2940946,202204,2022-10-30,2022-10-21,2023-06-14,227.0,KF/JAAC-AM KF/JAAC AM TRANSMISSORA DE ENERGIA DO BRASIL LTDA,32929695000187,-,485000021722021,0003/2022-SFE,Quitação manual,Quitada,21004026.89,26967070.13,7453518.18,19513551.95,0.2234
2024-09-10,2940946,202204,2022-10-30,2022-11-11,,,KF/JAAC-AM KF/JAAC AM TRANSMISSORA DE ENERGIA DO BRASIL LTDA,32929695000187,-,485000021722021,0003/2022-SFE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,15198654.06,21501535.9,,21501535.9,0.2234
2024-09-10,2940946,202202,2022-10-18,2022-10-30,,,KF/JAAC-SC KF/JAAC SC TRANSMISSORA DE ENERGIA DO BRASIL LTDA,32929684000105,-,485000007042022,0001/2022-SFE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,12482650.47,17659205.62,,17659205.62,0.2234
2024-09-10,2940946,202202,2022-10-18,2022-10-09,2023-03-01,134.0,KF/JAAC-SC KF/JAAC SC TRANSMISSORA DE ENERGIA DO BRASIL LTDA,32929684000105,-,485000007042022,0001/2022-SFE,Quitação manual,Quitada,17524586.82,21937277.78,6311495.92,15625781.86,0.2234
2024-09-10,2940946,202012,2021-01-01,2021-10-30,,,EMTEP EMTEP TRANSMISSORA DE ENERGIA LTDA,32929706000129,-,485000048742020,0001/2020-SFE,Pendente de quitação,CADIN e Inscrito em Dívida Ativa,208224.85,323289.9,,323289.9,0.3613
2024-09-10,2940946,202302,2023-04-03,2023-03-25,,,MATA VERDE MATA VERDE TRANSMISSORA DE ENERGIA LTDA,32801515000187,-,485000079762022,0005/2023-SFF,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,37103.97,50164.56,,50164.56,0.1607
2024-09-10,2940946,202304,2023-05-13,2023-06-24,2023-06-20,38.0,CHIMARRÃO CHIMARRÃO TRANSMISSORA DE ENERGIA S.A.,32398119000150,-,485000064042022,0005/2023-SFE,Quitada pela conciliação automática,Quitada,1043714.25,1054151.39,1054151.39,0.0,0.1495
2024-09-10,2940946,202209,2022-09-25,2024-03-25,2024-04-02,555.0,USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL IV S.A.,31345445000137,-,485000023202019,0035/2022-SFG,Quitada pela conciliação automática,Quitada,122728.01,146132.24,146132.24,0.0,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-03-25,2024-04-02,555.0,Lar do Sol 9 e 10 USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL V S.A.,31345569000112,-,485000023152019,0033/2022-SFG,Quitada pela conciliação automática,Quitada,122728.01,146132.24,146132.24,0.0,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-03-25,2024-04-02,555.0,Lar do Sol 1 e 2 USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL VI S.A.,32222320000182,-,485000023262019,0034/2022-SFG,Quitada pela conciliação automática,Quitada,122728.01,146132.24,146132.24,0.0,0.2336
2024-09-10,2940946,201904,2019-05-05,2019-09-15,2019-09-12,130.0,CONSÓRCIO CEMIG CEB,2456313000184,-,485000045622009,0001/2019-SFG,Quitada pela conciliação automática,Quitada,107604.99,110338.16,110338.16,0.0,0.4223
2024-09-10,2940946,202206,2022-07-16,2022-07-07,,,EMTEP SERVIÇOS TÉCNICOS DE PETRÓLEO LTDA,70041082000106,-,485000036822019,0017/2022-SFG,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,100000.0,144730.0,,144730.0,0.256
2024-09-10,2940946,202301,2023-02-01,2024-02-15,,,RIBEIRO GONÇALVES ENERGIA SOLAR SPE LTDA,31711512000190,-,485000038862019,0002/2023-SFG,Cancelada,Cancelada,0.0,0.0,,0.0,0.1816
2024-09-10,1590275,200901,2009-02-04,2012-04-26,,,Vitale Industrial Norte S.A,3538634000190,-,485000050362008,006/2009-SFF,Cancelada,Cancelada,0.0,,,0.0,1.4079
2024-09-10,1590275,201003,2010-04-08,2010-09-09,,,Vitale Industrial Norte S.A,3538634000190,-,485000018492010,093/2010-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,1.3052
2024-09-10,2940946,202206,2022-07-04,2022-06-25,,,Central Eólica São Felício S.A.,18323017000145,-,485000035652020,0013/2022-SFG,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,40000.0,57892.0,,57892.0,0.256
2024-09-10,2940946,202206,2022-07-11,2022-07-02,,,Central Eólica Icapuí S.A.,10408542000151,-,485000035642020,0016/2022-SFG,Pendente de quitação,CADIN e Inscrito em Dívida Ativa,25000.0,36182.5,,36182.5,0.256
2024-09-10,1590275,200902,2009-03-14,2009-03-15,2010-01-25,317.0,U.S.J. - Açúcar e Álcool S.A,44209328001402,-,485000007852010,007/2009-AGR,Quitação manual,Quitada,34693.06,37441.06,37583.49,-142.43,1.3982
2024-09-10,1590275,201101,2011-02-16,2011-02-17,2011-02-04,-12.0,U.S.J. - Açúcar e Álcool S.A,44209328001402,-,485130058032011,001/2011-AGR,Quitação manual,Quitada,24275.28,24275.28,24275.28,0.0,1.2213
2024-09-10,1590275,201106,2011-06-27,2011-08-19,,,U.S.J. - Açúcar e Álcool S.A,44209328001402,-,485000029942011,1007/2011-SFG,Cancelada,Cancelada,0.0,0.0,,0.0,1.1842
2024-09-10,1590275,200907,2009-08-21,2009-08-22,2011-02-03,531.0,U.S.J. - Açúcar e Álcool S.A,44209328001402,-,485000002322011,033/2009-AGR,Quitada pela conciliação automática,Quitada,10238.72,11689.13,11689.13,0.0,1.3597
2024-09-10,2940946,201411,2014-12-20,2022-06-10,2022-06-20,2739.0,F.D.A. GERAÇÃO DE ENERGIA ELÉTRICA S.A.,35742218000104,-,485000031162008,0027/2014-SFG,Quitada pela conciliação automática,Quitada,442433.6,706345.24,706345.24,0.0,0.863
2024-09-10,2940946,202308,2023-08-27,2024-02-12,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,43/22-CEEARPE-D13,0013/2023-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,79244.06,103651.23,,103651.23,0.1167
2024-09-10,2940946,202209,2022-09-27,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,15/22CEE-ARPE-S2,0015/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,18/22CEE-ARPE-S5,0018/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202308,2023-08-27,2024-02-12,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,45/22-CEEARPE-D15,0015/2023-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,79244.06,103651.23,,103651.23,0.1167
2024-09-10,2940946,202308,2023-08-27,2024-02-12,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,48/22-CEEARPE-D18,0018/2023-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,79244.06,103651.23,,103651.23,0.1167
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,20/22CEE-ARPE-S7,0020/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,25/22CEE-ARPE-S12,0025/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,22/22CEE-ARPE-S9,0022/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,05/22-CEE-ARPE-D2,0013/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,12/22-CEE-ARPE-D9,0011/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202308,2023-08-27,2024-02-12,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,44/22-CEEARPE-D14,0014/2023-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,79244.06,103651.23,,103651.23,0.1167
2024-09-10,2940946,202308,2023-08-27,2024-02-12,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,47/22-CEEARPE-D17,0017/2023-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,79244.06,103651.23,,103651.23,0.1167
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,04/22CEE-ARPE-D1,0004/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
2024-09-10,2940946,202209,2022-09-25,2024-02-15,,,Marcelo              GERADORA DE ENERGIA QUINTURARE SPE LTDA,23417495000154,-,27/22CEE-ARPE-S14,0027/2022-ARPE,Pendente de quitação,CADIN e Encaminhado para insc. Dívida Ativa ,49587.08,70656.63,,70656.63,0.2336
